component,count_change,s_c,sign,dl,c1,c2,x1,y1,x2,y2,d
Case2-loop,9->7,0.8393025852638434,-1,-0.04800000983459716,0.42934186230859933,-0.5984920192814863,-0.2941666311501344,0.20920505419629234,-0.3394480336379012,0.0509740525506947,0.16458267008718827
Case2-loop,9->7,0.8393025852638434,-1,-0.05100001074447157,0.43115876707647993,-0.6008792483286663,-0.29870693492786776,0.21464366847078628,-0.3430449265121148,0.04909161032522905,0.17138652646563185
Case2-loop,9->7,0.8393025852638434,-1,-0.05400001170241988,0.43297188661184355,-0.603269353618852,-0.3465865875634458,0.04727574437252241,-0.30348140060382234,0.22031074408916476,0.17832321293023662
Case2-loop,9->7,0.8393025852638434,-1,-0.057000012711429876,0.43478111689630855,-0.6056624043562656,-0.35007795663617314,0.045521274574812746,-0.3085284745200815,0.2262550016510719,0.1854482126281921
Case2-loop,9->7,0.8393025852638434,-1,-0.06000001377470415,0.4365863500486337,-0.6080584718940018,-0.35352340610091965,0.043823679413417194,-0.31390139995366906,0.23254128689479978,0.19283215173987442
Case2-loop,9->7,0.8393025852638434,-1,-0.06300001489566293,0.4383874741462416,-0.6104576298110156,-0.3569268338132429,0.04217898414209682,-0.3196766542107187,0.2392603802771521,0.20057081687763773
Case2-loop,9->7,0.8393025852638434,-1,-0.06600001607798732,0.44018437303700053,-0.6128599539919573,-0.3602917373150634,0.04058367239380752,-0.3259701967425166,0.24654770877125276,0.2088041006018861
Case2-loop,9->7,0.8393025852638434,-1,-0.0690000173256166,0.44197692614059636,-0.6152655227098629,-0.36362127375243664,0.03903461546708958,-0.33297259026361026,0.2546236316038339,0.21775666620888476
Case2-loop,9->7,0.8393025852638434,-1,-0.07200001864278528,0.4437650082389144,-0.6176744167118249,-0.366918308766532,0.03752901514079073,-0.34103946150239517,0.26389705444845385,0.22784249813350502
Case2-loop,9->7,0.8393025852638434,-1,-0.07500002003403938,0.4455484892546821,-0.6200867193076703,-0.3701854567667532,0.03606435697345617,-0.3510068686514282,0.27532653176131616,0.24002959510509064
Case2-loop,9->7,0.8393025852638434,-1,-0.0780000215042644,0.4473272340176673,-0.6225025164617181,-0.3734251143925978,0.034638371823413304,-0.3665915612701106,0.29316901743171114,0.258620943016843
Case2-loop,9->7,0.8393025852638434,-1,-0.08100002305871071,0.4491011020176249,-0.624921896887655,-0.37663948853704554,0.03324900388301732,-0.09113141605252167,0.28184014706051275,0.3785662635789436
Case2-loop,9->7,0.8393025852638434,-1,-0.08400002470304008,0.45086994714316303,-0.6273449521465871,-0.3798306199867953,0.03189438392513449,-0.08961199983578386,0.28475166378791167,0.3849203183283001
Case2-loop,9->7,0.8393025852638434,-1,-0.08700002644332527,0.45263361740558783,-0.6297717767482328,-0.3830004034993232,0.030572806757582296,-0.08811985706763469,0.2876458633535708,0.391204669056308
Case2-loop,9->7,0.8393025852638434,-1,-0.09000002828612588,0.45439195464683285,-0.6322024682553677,-0.3861506049603972,0.02928271210282774,-0.08665387694295122,0.290524059368206,0.3974233657124176
Case2-loop,7->5,0.9285789471838538,-1,-0.003000000105454505,0.33524858401577506,-0.48175987204363035,-1.198015561519134,2.113017805635996,-1.0373528507210157,2.206804710811529,0.18603357283943203
Case2-loop,7->5,0.9285789471838538,-1,-0.006000000214675208,0.3371747771406911,-0.4840598243694081,-1.2239530055535888,2.0866525232159057,-0.9983036774645597,2.218292425416876,0.2612406613039235
Case2-loop,7->5,0.9285789471838538,-1,-0.009000000327821542,0.33909971403340194,-0.4863608282020774,-1.2419057164141214,2.065101260182553,-0.9674299982696223,2.2251294057584494,0.3177198879947536
Case2-loop,7->5,0.9285789471838538,-1,-0.01200000044506235,0.34102337162242236,-0.48866290165521675,-1.2556946338756683,2.0461254918466008,-0.9409070481755082,2.229551649588388,0.36433004193293006
Case2-loop,7->5,0.9285789471838538,-1,-0.015000000566577876,0.3429457262453451,-0.49096606327195597,-1.266811455921396,2.0288489595340167,-0.9172394117770536,2.2324329582830607,0.4045331365832778
Case2-loop,7->5,0.9285789471838538,-1,-0.018000000692552965,0.3448667536298533,-0.49327033203749093,-1.2760268878381396,2.012817387580129,-0.8956527708295539,2.2342252176430706,0.4401203200299228
Case2-loop,7->5,0.9285789471838538,-1,-0.02100000082318217,0.34678642887400635,-0.4955757273920367,-1.2838020022057777,1.9977578750567462,-0.8756825410819117,2.2351990040718315,0.47216499689832275
Case2-loop,7->5,0.9285789471838538,-1,-0.024000000958672336,0.34870472642575295,-0.4978822692442267,-1.2904392401282065,1.983490536071064,-0.857022867986073,2.2355319422879694,0.5013727376799056
Case2-loop,7->5,0.9285789471838538,-1,-0.027000001099241163,0.3506216200616479,-0.5001899779849647,-1.2961500244513293,1.9698889174158998,-0.839459010533143,2.235348285786309,0.5282379752055295
Case2-loop,7->5,0.9285789471838538,-1,-0.030000001245113456,0.3525370828647176,-0.5024988745017644,-1.301089223437737,1.9568598128880623,-0.8228328747426454,2.2347391007253936,0.5531238863727939
Case2-loop,7->5,0.9285789471838538,-1,-0.03300000139653335,0.3544510872014816,-0.504808980193582,-1.3053744158007756,1.94433197357951,-0.8070237458980265,2.2337735539317713,0.5763070523855607
Case2-loop,7->5,0.9285789471838538,-1,-0.03600000155374881,0.3563636046980067,-0.5071203169861715,-1.3090974344689337,1.9322493390424231,-0.7919367421544304,2.2325056801157146,0.5980042240903797
Case2-loop,7->5,0.9285789471838538,-1,-0.03900000171702478,0.35827460621505747,-0.5094329073479705,-1.3123316701321934,1.9205667520102332,-0.7774955084626705,2.230978665611591,0.6183892592332478
Case2-loop,7->5,0.9285789471838538,-1,-0.042000001886641644,0.36018406182219637,-0.5117467743065632,-1.3151368988987675,1.9092471238193207,-0.7636373864784376,2.2292276814946517,0.637604320476326
Case2-loop,7->5,0.9285789471838538,-1,-0.045000002062890884,0.3620919407708573,-0.5140619414657014,-1.317562590588936,1.898259490421959,-0.7503101039260207,2.227281826179713,0.6557675510825077
Case2-loop,7->5,0.9285789471838538,-1,-0.04800000224608459,0.363998211466309,-0.5163784330229544,-1.31965024548033,1.8875776381215028,-0.7374694355994859,2.225165498367371,0.6729784980063623
Case2-loop,7->5,0.9285789471838538,-1,-0.051000002436548855,0.3659028414384592,-0.518696273787971,-1.321435087882843,1.877179106635553,-0.7250775076199654,2.2228993927288863,0.6893220435713997
Case2-loop,7->5,0.9285789471838538,-1,-0.05400000263462548,0.36780579731145596,-0.5210154892014001,-1.3229473211253107,1.8670444495886067,-0.7131015403638881,2.220501238225197,0.7048713199909614
Case2-loop,7->5,0.9285789471838538,-1,-0.057000002840676495,0.3697070447720088,-0.5233361053545041,-1.3242130756965633,1.857156675200944,-0.7015128983170608,2.217986356290654,0.719689912159234
Case2-loop,7->5,0.9285789471838538,-1,-0.060000003055085564,0.37160654853639147,-0.5256581490094664,-1.325255137847504,1.8475008159741995,-0.6902863595449275,2.215368090078327,0.7338335511380408
Case2-loop,7->5,0.9285789471838538,-1,-0.0630000032782551,0.37350427231603817,-0.5279816476204366,-1.3260935179868938,1.8380635925676616,-0.6793995454441074,2.2126581395706775,0.7473514359172428
Case2-loop,7->5,0.9285789471838538,-1,-0.06600000351061454,0.37540017878167226,-0.5303066293553592,-1.3267459000988346,1.828833147671337,-0.6688324695446327,2.2098668267472514,0.7602872790555723
Case2-loop,7->5,0.9285789471838538,-1,-0.06900000375260902,0.3772942295259052,-0.5326331231185655,-1.3272280014021718,1.8197988327222072,-0.658567176140285,2.207003307960967,0.7726801439695671
Case2-loop,7->5,0.9285789471838538,-1,-0.07200000400471653,0.3791863850242042,-0.5349611585742452,-1.3275538633332211,1.810951035083326,-0.6485874476636784,2.2040757459015055,0.7845651227673989
Case2-loop,7->5,0.9285789471838538,-1,-0.07500000426743753,0.38107660459418236,-0.5372907661707296,-1.3277360893052303,1.8022810366067392,-0.6388785653501995,2.2010914502230703,0.7959738904752373
Case2-loop,7->5,0.9285789471838538,-1,-0.07800000454130455,0.3829648463530931,-0.5396219771657079,-1.3277860407396445,1.7937808968241369,-0.6294271116940308,2.1980569935910674,0.8069351623239882
Case2-loop,7->5,0.9285789471838538,-1,-0.08100000482687923,0.38485106717345263,-0.5419548236523611,-1.3277140000321908,1.7854433556713192,-0.620220806031243,2.1949783082401435,0.8174750741968907
Case2-loop,7->5,0.9285789471838538,-1,-0.08400000512475558,0.3867352226366533,-0.5442893385865069,-1.3275293070627718,1.7772617518588627,-0.6112483666394843,2.1918607669301937,0.827617501574119
Case2-loop,7->5,0.9285789471838538,-1,-0.08700000543555872,0.38861726698459986,-0.5466255558146732,-1.3272404743459938,1.7692299538884704,-0.6024993942546172,2.188709251298738,0.837384328804777
Case2-loop,7->5,0.9285789471838538,-1,-0.09000000575995835,0.3904971530690692,-0.5489635101033231,-1.3268552847962136,1.7613423013761,-0.593964273030402,2.1855282099487034,0.8467956779286725
